F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Target
0.129211087,0.565372379,0.535876553,0.581603297,0.846286781,0.578906415,0.433105733,0.840713929,0.247859975,0.490839242,0.93678364,5.028
0.615281795,0.741070004,0.143156505,0.866338541,0.286073738,0.465674755,0.696894823,0.271988615,0.67275764,0.510320479,0.491251914,5.029
0.016099967,0.645725835,0.696791112,0.690086001,0.809835801,0.438572764,0.634029512,0.398219817,0.831293503,0.747945353,0.124181075,5.03
0.125998241,0.186098588,0.443419532,0.913609923,0.219865961,0.843156779,0.009873413,0.946946341,0.227768421,0.148899038,0.679510955,5.031
0.20091583,0.340653752,0.35094687,0.356257299,0.551000273,0.975674702,0.093665764,0.647394256,0.478453015,0.602125575,0.728391401,5.032
0.274312692,0.270665626,0.486117646,0.142541619,0.185902238,0.113518768,0.023016196,0.09712005,0.356800792,0.593345805,0.283593226,5.033
0.140546191,0.414022018,0.977703768,0.850301294,0.736617577,0.90357394,0.83984664,0.378298703,0.417887235,0.358281269,0.575995497,5.034
0.24810347,0.744998182,0.559243021,0.83359266,0.020688743,0.656643828,0.218061368,0.181034792,0.346617869,0.949800945,0.408433775,5.035
0.995554651,0.536522817,0.258765353,0.102045068,0.456458861,0.753897109,0.417079648,0.036327814,0.599585617,0.074765007,0.227415842,5.036
0.173945247,0.589977032,0.630202879,0.432309669,0.598150632,0.767209967,0.192020712,0.66107248,0.57033464,0.983140929,0.962906841,5.037
0.116296426,0.991669532,0.90492604,0.585262317,0.941588145,0.491239503,0.552654472,0.704760042,0.454729717,0.840238346,0.915134762,5.038
0.130138766,0.456932047,0.370674678,0.807835725,0.068153008,0.800930233,0.797787251,0.074990191,0.269753731,0.465665385,0.910504141,5.039
0.335487971,0.159354583,0.931522482,0.893619184,0.700274565,0.210344025,0.308717953,0.327978151,0.108045466,0.721711118,0.912973157,5.04
0.203934799,0.574270456,0.670813075,0.554908996,0.570774773,0.6568959,0.019990706,0.283975941,0.150611154,0.145352637,0.197301625,5.041
0.779345441,0.726175076,0.766570505,0.728085657,0.498605613,0.613957838,0.516842555,0.479848242,0.870603708,0.101010124,0.518529317,5.042
0.245371624,0.404460408,0.095683841,0.849723433,0.850123953,0.534768178,0.99500969,0.4180733,0.174476469,0.568568324,0.924845638,5.043
0.577759863,0.110336548,0.480022674,0.550821348,0.74518622,0.760426681,0.94283496,0.207502209,0.304982268,0.369048787,0.599012364,5.044
0.807366671,0.909670651,0.833596849,0.349430573,0.886995214,0.932899613,0.331038371,0.24282121,0.889680008,0.972254047,0.295098346,5.045
0.645269431,0.373106292,0.449066465,0.75283739,0.379248625,0.184919631,0.732351257,0.861430252,0.654799145,0.710657621,0.158310631,5.046
0.696465121,0.442713361,0.567043603,0.402012605,0.753128958,0.8686304,0.410328741,0.118657064,0.119152061,0.785963596,0.761430555,5.047
0.720749954,0.498916335,0.885073714,0.904557372,0.874088855,0.301701754,0.265787588,0.07878403,0.148483499,0.165505995,0.373947076,5.048
0.999842855,0.914969323,0.663927243,0.570434458,0.192484152,0.301769598,0.064663795,0.542008337,0.704605873,0.95332884,0.722652409,5.049
0.44844368,0.242676331,0.883368119,0.449073819,0.715854089,0.247234037,0.681004456,0.147085709,0.367874902,0.951978252,0.384983774,5.05
0.32841541,0.346054728,0.769464105,0.474266133,0.243675812,0.02537604,0.697817169,0.5783297,0.839719661,0.030271185,0.812792489,5.051
0.522775807,0.253950157,0.567059322,0.55742001,0.076274235,0.805677935,0.67792427,0.685404466,0.725027413,0.719717386,0.977146394,5.052
0.996810433,0.160213179,0.773240208,0.204159289,0.788406775,0.761910043,0.99122951,0.739873779,0.435820974,0.798502621,0.526843736,5.053
0.15441273,0.483014684,0.292435924,0.583508406,0.942231519,0.076085551,0.508355811,0.822092577,0.032596858,0.886941702,0.718056539,5.054
0.395102813,0.966312194,0.658248806,0.53470608,0.335407873,0.52855901,0.885713255,0.537721553,0.416565426,0.700454103,0.962288627,5.055
0.938578937,0.509710532,0.882744956,0.450492448,0.737201329,0.207933384,0.069383187,0.268971502,0.915455294,0.173104116,0.910905456,5.056
0.701548818,0.946690951,0.219602027,0.167784742,0.477392576,0.505572427,0.516443595,0.228694188,0.291312607,0.861930441,0.253030494,5.057
0.980764004,0.580629007,0.674916561,0.032409961,0.696491887,0.60913666,0.592822441,0.724034818,0.34185419,0.989868867,0.674817226,5.058
0.300053024,0.957447503,0.488773591,0.724331317,0.925486613,0.834120346,0.044808529,0.279181733,0.71504695,0.935432793,0.517193208,5.059
0.420599809,0.224253308,0.968655121,0.824379642,0.134088436,0.842460114,0.428184378,0.081786865,0.177929782,0.19874724,0.234117329,5.06
0.008047662,0.850262373,0.036118708,0.678174691,0.597209575,0.268605484,0.492635121,0.983695614,0.179602407,0.323932921,0.351522288,5.061
0.687969661,0.862574323,0.890822742,0.507634268,0.361247292,0.403941715,0.722166959,0.448379873,0.999665215,0.382428119,0.944466677,5.062
0.727605043,0.554056539,0.553962598,0.29830134,0.960424045,0.500026307,0.829775686,0.160424235,0.070023076,0.155894465,0.572020495,5.063
0.01414599,0.723918715,0.627966185,0.682081671,0.759695746,0.333282031,0.437444961,0.423286196,0.105960384,0.087198056,0.183905466,5.064
0.946924658,0.495357587,0.883600012,0.153652094,0.194394126,0.998664263,0.779726421,0.226297202,0.137295371,0.591936107,0.285188681,5.065
0.655200236,0.3236958,0.399694129,0.070479602,0.142752735,0.206538037,0.583033421,0.789591169,0.184338674,0.077054481,0.952990827,5.066
0.478754046,0.937066933,0.441852808,0.025712439,0.322356458,0.315811483,0.544757702,0.434545117,0.569680605,0.273919687,0.077596819,5.067
0.76088333,0.113437267,0.403313244,0.505193331,0.267804309,0.626536669,0.501529167,0.058419028,0.537417588,0.350702539,0.939031146,5.068
0.911175331,0.587293569,0.390165318,0.118554292,0.040183494,0.591587554,0.462556442,0.835656993,0.215492847,0.760515044,0.858922326,5.069
0.569923431,0.496814977,0.75533516,0.667334811,0.823541799,0.140882544,0.912933949,0.090107089,0.952725536,0.045207878,0.702632955,5.07
0.462441021,0.803169419,0.830866083,0.126292898,0.887400399,0.18115459,0.690397128,0.794996201,0.775819006,0.983570566,0.25232276,5.071
0.731983781,0.655616398,0.731620825,0.664535284,0.072113701,0.557438924,0.813660363,0.219215674,0.917571515,0.330829783,0.867831181,5.072
0.166883695,0.488466372,0.91100884,0.813227424,0.643686581,0.677793557,0.472469727,0.749606718,0.102475669,0.723520158,0.574246139,5.073
0.636369413,0.218563713,0.987992647,0.041949164,0.629916485,0.410234368,0.78921566,0.754231358,0.261839472,0.12792226,0.770696867,5.074
0.493740786,0.136856654,0.076768169,0.129128414,0.409213507,0.656303299,0.080470014,0.268234272,0.621747388,0.02555493,0.429254458,5.075
0.209373103,0.990396686,0.207660907,0.978905522,0.657190845,0.697988387,0.599497435,0.21250397,0.836176028,0.969155956,0.905749794,5.076
0.736959827,0.460863417,0.771550145,0.620541243,0.281761742,0.968988386,0.708474461,0.96222736,0.409980747,0.836554003,0.955878456,5.077
0.998062369,0.496361573,0.444124593,0.728122612,0.504331019,0.843296126,0.089296271,0.317009707,0.907270516,0.229384297,0.363680206,5.078
0.20486798,0.749129,0.365303623,0.174577078,0.577077376,0.793432735,0.339549097,0.151644084,0.884001074,0.525007535,0.503261227,5.079
0.906860051,0.974605926,0.246586143,0.157545626,0.17866158,0.457744236,0.857011066,0.81264238,0.540637985,0.086831321,0.379174193,5.08
0.779440816,0.329785499,0.152445945,0.587557642,0.167179283,0.555978072,0.497055852,0.244184913,0.736795031,0.292177922,0.567111786,5.081
0.297490068,0.629473994,0.080514967,0.714717379,0.122053725,0.884386165,0.675323719,0.403747217,0.071194421,0.476581836,0.5550476,5.082
0.845210704,0.743118332,0.638243605,0.352233873,0.670396836,0.401614476,0.961085495,0.259693058,0.994022391,0.822440419,0.750904989,5.083
0.553173312,0.248328656,0.753968995,0.591018982,0.197507737,0.182132763,0.706395066,0.553187503,0.913435424,0.901586729,0.996785437,5.084
0.255524938,0.249266234,0.410308823,0.408029085,0.736661377,0.094307539,0.832711538,0.619345946,0.887121187,0.646812848,0.911103893,5.085
0.936096866,0.967097117,0.393174198,0.545417357,0.702464104,0.168648949,0.146791895,0.444583529,0.096597841,0.347602046,0.101471303,5.086
0.981649531,0.295602916,0.552973053,0.379724896,0.848836726,0.758421835,0.280944885,0.735618782,0.321114994,0.241893475,0.323660832,5.087
0.721864638,0.798639179,0.930226546,0.885013771,0.573743808,0.34980523,0.179843137,0.186892493,0.676528825,0.962801114,0.862776954,5.088
0.184249523,0.03626177,0.71330945,0.031377288,0.545482881,0.154526141,0.616369219,0.881233191,0.430884344,0.64851079,0.39850684,5.089
0.751772162,0.380579465,0.309061888,0.636953092,0.520488508,0.845076433,0.583169037,0.704705919,0.955980059,0.587222673,0.798166636,5.09
0.645219475,0.38994949,0.652348698,0.570868372,0.427191977,0.803751797,0.905653459,0.92797891,0.780106779,0.129118488,0.075732389,5.091
0.034800779,0.678099846,0.956924489,0.460516599,0.457490929,0.229535641,0.604603874,0.657548727,0.656847784,0.135916095,0.862253078,5.092
0.012663323,0.509308655,0.880976202,0.611789434,0.484219532,0.418230286,0.773704602,0.9475774,0.469942328,0.150833387,0.050590591,5.093
0.434910278,0.270376653,0.24368363,0.999055813,0.160597683,0.930071327,0.518180182,0.547286509,0.597195914,0.903371305,0.000357637,5.094
0.385210812,0.382456575,0.114598337,0.299403692,0.478720782,0.252335448,0.052108488,0.70537676,0.07341518,0.974515995,0.74422297,5.095
0.597449731,0.604019142,0.315937947,0.287204672,0.159061631,0.580785123,0.082422082,0.820902229,0.042386532,0.087363058,0.942392455,5.096
0.159611896,0.737235949,0.049156817,0.835718404,0.368751865,0.036990467,0.027212719,0.49190499,0.938477874,0.754615146,0.82130997,5.097
0.792185086,0.116591356,0.882352438,0.954477797,0.78988748,0.504875114,0.460989825,0.676749448,0.038103997,0.84779763,0.357940344,5.098
0.722762148,0.56323425,0.971159155,0.168654788,0.537271854,0.138826054,0.872071115,0.358978742,0.754455793,0.079953744,0.488528289,5.099
0.102723628,0.214490716,0.89435287,0.876856998,0.860882587,0.78806751,0.222794592,0.510972358,0.547402073,0.436304746,0.212654246,5.1
0.719009418,0.49698363,0.053143817,0.653366742,0.47362175,0.725486615,0.305386099,0.119342179,0.239168907,0.835720178,0.888156235,5.101
0.2245762,0.587873093,0.083655623,0.270590019,0.456512983,0.012801572,0.905862019,0.419579456,0.429492535,0.464689667,0.344802498,5.102
0.053262898,0.479262914,0.228065508,0.019838403,0.600037406,0.954337884,0.510082979,0.488899014,0.089731039,0.371552399,0.190862058,5.103
0.606456878,0.856320536,0.245416456,0.507794393,0.867526852,0.26651472,0.3992456,0.072607461,0.782098102,0.504554519,0.026739667,5.104
0.787214045,0.257423541,0.108999255,0.867683793,0.582045479,0.082075381,0.069991138,0.251982131,0.094085531,0.587287933,0.609822395,5.105
0.937490527,0.493549828,0.888824018,0.846257172,0.290511058,0.647199132,0.070122743,0.618007635,0.173273552,0.059244615,0.461037021,5.106
0.162308748,0.71437629,0.565341571,0.200863572,0.028556558,0.479492848,0.299765228,0.204210676,0.765778177,0.503780135,0.739906596,5.107
0.150418474,0.507439718,0.695343539,0.884034592,0.885849267,0.189459571,0.965525779,0.59648649,0.797401388,0.479654106,0.896611678,5.108
0.08062915,0.974701739,0.386438164,0.147827925,0.349968533,0.506040565,0.436448356,0.426138551,0.776691899,0.082494515,0.671183493,5.109
0.803903187,0.45240291,0.883638194,0.19676337,0.574323074,0.72825013,0.503116776,0.674869333,0.888797644,0.497377588,0.554582728,5.11
0.046184853,0.111693154,0.045594545,0.612180732,0.432847204,0.029094228,0.575152303,0.679316832,0.333584534,0.349386087,0.917419621,5.111
0.02290829,0.151628528,0.590758844,0.260625296,0.67996802,0.004895271,0.699067639,0.700169667,0.278580652,0.98930521,0.491795162,5.112
0.719931019,0.531928195,0.641539863,0.095537153,0.387218025,0.990645082,0.085619494,0.7646104,0.732269657,0.862238273,0.868426393,5.113
0.463069387,0.192047545,0.435339655,0.036201131,0.262716243,0.026661539,0.773523727,0.959830398,0.380838856,0.307121343,0.407575951,5.114
0.870720715,0.838418736,0.8700908,0.549548919,0.244363285,0.515886108,0.87554562,0.092013537,0.892184229,0.899987516,0.619590638,5.115
0.610747544,0.341843822,0.974048977,0.886097869,0.357947736,0.845592695,0.091162379,0.253712119,0.844721383,0.062078736,0.05916764,5.116
0.369806642,0.005336001,0.722339917,0.086105671,0.502568476,0.07327384,0.075320083,0.707016818,0.423662482,0.308529769,0.085410831,5.117
0.808104107,0.238587181,0.843193556,0.03548179,0.30282742,0.749770355,0.923573235,0.340357498,0.519574413,0.715999935,0.69679746,5.118
0.340034809,0.694649313,0.372440386,0.76733375,0.168964461,0.410696321,0.273300922,0.466552519,0.671705198,0.976419365,0.392680473,5.119
0.51301931,0.118958588,0.41724936,0.835313906,0.099082352,0.909417005,0.380186498,0.977043067,0.78329616,0.293789454,0.409689828,5.12
0.851455521,0.889271106,0.282334803,0.53927131,0.480417632,0.458823822,0.454403611,0.743785134,0.665323072,0.386892611,0.330980546,5.121
0.053679956,0.968209953,0.876269379,0.947763498,0.331316554,0.294487429,0.26677241,0.388016576,0.44017348,0.020252151,0.309331752,5.122
0.162725582,0.506525474,0.906066981,0.815849923,0.749540152,0.79354763,0.628624845,0.786046841,0.563969764,0.9414894,0.614759974,5.123
0.975101976,0.265310532,0.063154135,0.237227849,0.49908451,0.025157112,0.713167303,0.52755955,0.979049079,0.482183958,0.686943535,5.124
0.614877174,0.873625349,0.344896529,0.829291972,0.514148614,0.319149057,0.515460025,0.039792219,0.495262624,0.907357832,0.734257403,5.125
0.965243373,0.094439895,0.829452568,0.396059645,0.229764235,0.656372984,0.354209796,0.466303856,0.821211213,0.47087831,0.283395454,5.126
0.232550745,0.15571101,0.189152809,0.696139454,0.398383922,0.307153814,0.822508122,0.957851736,0.980775955,0.216088598,0.143424872,5.127
0.057889319,0.872863475,0.362515222,0.040792289,0.160799133,0.916328665,0.257853974,0.586224657,0.682373294,0.401852305,0.702435107,5.128
0.280059197,0.30861747,0.571236645,0.215211983,0.820668675,0.066008871,0.713286846,0.401827815,0.560416727,0.769597198,0.058532416,5.129
0.863170011,0.389582904,0.330953656,0.145574158,0.419279841,0.665144447,0.918839424,0.58690017,0.136323678,0.794279231,0.848565518,5.13
0.76520936,0.102965888,0.153993317,0.562687173,0.627562173,0.910104866,0.727074561,0.376454237,0.633053371,0.131725898,0.392464842,5.131
0.489396115,0.646250132,0.828199652,0.830878135,0.223652611,0.299237338,0.326436353,0.129662918,0.783583048,0.506575501,0.644690635,5.132
0.641162902,0.386092585,0.989658267,0.579790322,0.97772822,0.970546246,0.309541934,0.828819203,0.179169194,0.399233254,0.127863093,5.133
0.078598123,0.851825367,0.284874126,0.384805416,0.943709059,0.311466235,0.735384712,0.97936183,0.766155478,0.278488747,0.84948313,5.134
0.156800484,0.396159671,0.980221969,0.861400029,0.340257896,0.796561916,0.52282982,0.319769327,0.097783352,0.282189987,0.293658719,5.135
0.768001046,0.308864239,0.829762793,0.30504996,0.797653692,0.694262191,0.974716343,0.437507971,0.786967747,0.254593955,0.464005222,5.136
0.073632712,0.465381013,0.655223649,0.381706688,0.178669399,0.960167876,0.541961646,0.770500059,0.472348543,0.848381056,0.047690112,5.137
0.019014692,0.397092593,0.326097411,0.247135055,0.817625879,0.313077229,0.514096446,0.074239466,0.916499427,0.780454557,0.969369306,5.138
0.687226148,0.849261934,0.952531621,0.08362964,0.204629799,0.38052894,0.149709951,0.859619007,0.522153289,0.477092103,0.314404608,5.139
0.104633481,0.622317204,0.028901185,0.407224981,0.508504086,0.465036795,0.520033384,0.7142139,0.090619354,0.160703206,0.139373047,5.14
0.82764639,0.603671572,0.519200536,0.696356729,0.505540113,0.779197499,0.357393591,0.039714394,0.56979468,0.272601517,0.240255894,5.141
0.730442021,0.22667334,0.932208212,0.145134193,0.677360338,0.38848525,0.916699217,0.479274154,0.034320623,0.031762185,0.121212507,5.142
0.776044153,0.006421218,0.801940795,0.999415641,0.651448213,0.75937361,0.950042448,0.717814276,0.171479086,0.204938889,0.365737921,5.143
0.131515553,0.853538479,0.979849633,0.053797977,0.436543516,0.360142341,0.758391454,0.927161519,0.227908231,0.521872152,0.924120219,5.144
0.728718189,0.264790637,0.572567404,0.07000046,0.820829209,0.602046442,0.469183231,0.299602939,0.435233024,0.528767344,0.063870771,5.145
0.353749648,0.808225827,0.503921526,0.485823605,0.446094088,0.246704296,0.084761544,0.855827247,0.084799215,0.900161607,0.068791039,5.146
0.903597005,0.287814974,0.794426725,0.283943747,0.65101106,0.546996733,0.969471644,0.561136419,0.866619092,0.024668613,0.301498526,5.147
0.018786704,0.331244914,0.162049787,0.082299884,0.588355946,0.310788767,0.87334919,0.34384935,0.991257969,0.043165801,0.714896152,5.148
0.554184984,0.827568279,0.613990276,0.602265659,0.661037767,0.653619603,0.467362247,0.542675997,0.818477515,0.032779009,0.572524535,5.149
0.549002015,0.408708524,0.619678787,0.062828273,0.988828023,0.270568703,0.789766583,0.74583766,0.823384168,0.017294172,0.184613571,5.15
0.620921905,0.868420693,0.068988667,0.474347937,0.549924033,0.012700177,0.982540845,0.278209783,0.797684391,0.045267319,0.637824283,5.151
0.212281969,0.828520413,0.415615583,0.16702637,0.830108561,0.899662314,0.771238267,0.075549911,0.571048664,0.556370758,0.051439314,5.152
0.070338506,0.583988993,0.709995973,0.325455455,0.206837689,0.448580359,0.106836369,0.80726448,0.506894194,0.22323212,0.079672581,5.153
0.100435879,0.117924384,0.6569534,0.502597442,0.2147796,0.773888789,0.192333685,0.948959888,0.701069852,0.995105606,0.030987165,5.154
0.340159663,0.889419693,0.536337061,0.208692523,0.845863159,0.690615373,0.688541132,0.381909573,0.67642526,0.3539772,0.920934823,5.155
0.693732911,0.895032396,0.010718097,0.099747316,0.168854363,0.518664514,0.948767763,0.203358352,0.616524395,0.678072596,0.504831162,5.156
0.613975402,0.020853115,0.166788004,0.771551005,0.506391462,0.990691006,0.159770913,0.101905868,0.384448218,0.67979421,0.942472372,5.157
0.323402264,0.221777955,0.072103573,0.990999246,0.792410827,0.838136453,0.831673625,0.531185237,0.734477599,0.124766873,0.733843848,5.158
0.885123384,0.777529956,0.152037858,0.66331711,0.487127679,0.47670861,0.11750589,0.870864048,0.992364225,0.629948096,0.501122661,5.159
0.844980802,0.742777162,0.942140833,0.821131299,0.941033209,0.163038848,0.363065111,0.890564476,0.56922648,0.968825483,0.45760866,5.16
0.994736525,0.93806127,0.692571559,0.618357515,0.094078902,0.002014855,0.068607946,0.698279754,0.660239061,0.356533108,0.549451963,5.161
0.075301017,0.173521878,0.952160404,0.502758983,0.416434624,0.279139901,0.243123372,0.488970846,0.467420001,0.801278806,0.165775409,5.162
0.512741202,0.311467842,0.438569934,0.32878634,0.73472886,0.641544573,0.585169631,0.996671281,0.257977484,0.93406149,0.314686807,5.163
0.031091058,0.61428855,0.835839405,0.496536851,0.953503246,0.49364294,0.701813056,0.196817395,0.862000924,0.005056123,0.857296388,5.164
0.87931789,0.174160532,0.664032302,0.389066912,0.872351141,0.557813553,0.150329892,0.406420219,0.608354321,0.042111922,0.907681368,5.165
0.744172842,0.677249738,0.394045619,0.548076808,0.624924895,0.077357359,0.148493861,0.037503998,0.82635153,0.782380661,0.209605789,5.166
0.292062482,0.863542069,0.349380592,0.731184004,0.210073662,0.909943575,0.290353592,0.767050485,0.063208948,0.79882914,0.341055242,5.167
0.465840622,0.966991552,0.931719004,0.944109226,0.390827462,0.263600846,0.184509707,0.712185179,0.125897538,0.047460817,0.857092654,5.168
0.240257339,0.258376091,0.044804043,0.369711027,0.070122168,0.543105783,0.754995829,0.610770845,0.813898326,0.139253509,0.792560046,5.169
0.755380471,0.276633953,0.794702966,0.080528158,0.475676486,0.402756831,0.346983493,0.042209718,0.084337909,0.877747601,0.104409967,5.17
0.532950588,0.286524924,0.351347713,0.700963696,0.528532128,0.238095207,0.096830861,0.95602153,0.52489607,0.920754279,0.076118568,5.171
0.190039939,0.734931575,0.26664415,0.724278242,0.83795667,0.593766003,0.504859566,0.541624732,0.777179459,0.714667625,0.491915244,5.172
0.284003904,0.235443217,0.563185984,0.718938145,0.650044872,0.423769802,0.315533133,0.552269009,0.228244797,0.929264622,0.503131865,5.173
0.44116481,0.697692827,0.120336863,0.094898614,0.727971899,0.956062032,0.501255306,0.951372106,0.990439818,0.472479323,0.687177685,5.174
0.840464758,0.651426701,0.935666793,0.849256473,0.682825354,0.819426474,0.68417735,0.423617199,0.246108325,0.394029518,0.919314249,5.175
0.356732991,0.761764343,0.098224926,0.427522947,0.391360932,0.959851046,0.655857361,0.934991029,0.595966184,0.249950722,0.97320141,5.176
0.986855707,0.463590768,0.737947647,0.436819763,0.141658378,0.431868365,0.222018577,0.993731659,0.041623596,0.41661926,0.291104403,5.177
0.960194345,0.370452748,0.711053023,0.74746473,0.105400274,0.956422664,0.998994908,0.316240002,0.480434104,0.075012995,0.847744997,5.178
0.015326849,0.724362799,0.135742699,0.116870218,0.886084581,0.556678228,0.910347401,0.042455797,0.658820175,0.225294369,0.346001241,5.179
0.175536262,0.529338294,0.24567781,0.221558412,0.105680285,0.518451058,0.384705884,0.45604,0.438527228,0.387006756,0.449887455,5.18
0.30478639,0.264772175,0.75530214,0.662154633,0.370564579,0.153687003,0.132263348,0.343141615,0.43355025,0.824703089,0.006627645,5.181
0.858113181,0.513738561,0.915982122,0.006451102,0.680236063,0.806997958,0.484324843,0.071494114,0.562084378,0.956019157,0.74443765,5.182
0.949728322,0.142901988,0.203794228,0.012329696,0.261632718,0.087695468,0.630629807,0.089370533,0.135281861,0.122333419,0.80783318,5.183
0.041777902,0.734533015,0.013316485,0.626591519,0.958951123,0.412774835,0.140205887,0.49587599,0.355448966,0.380631748,0.115705112,5.184
0.284844002,0.576052015,0.672003267,0.374915299,0.345080228,0.403441123,0.546075057,0.278600398,0.454290111,0.542594538,0.040862586,5.185
0.383643377,0.199105146,0.288804677,0.947329634,0.185130566,0.531817196,0.745863813,0.600074093,0.260460329,0.006562731,0.243434419,5.186
0.658825877,0.874601649,0.531068612,0.25171224,0.202374364,0.638449614,0.424877106,0.744486389,0.133857161,0.723185439,0.328552254,5.187
0.95558696,0.534746904,0.038511065,0.605487718,0.39027515,0.200668641,0.477628772,0.571745749,0.783150586,0.190049165,0.715236631,5.188
0.150534097,0.108985831,0.783325901,0.442839338,0.728898079,0.173840115,0.195236273,0.990957278,0.150970153,0.956546184,0.981147805,5.189
0.975381982,0.525732004,0.361274727,0.984493644,0.845285713,0.784176901,0.373055236,0.132422329,0.367816758,0.057227733,0.63129052,5.19
0.911483918,0.505579323,0.425775923,0.59415818,0.920447318,0.749774212,0.960179311,0.062983691,0.318453126,0.09832989,0.679435999,5.191
0.34891766,0.073657086,0.100332234,0.657494503,0.078986104,0.884734752,0.080105713,0.18325488,0.930235895,0.079602503,0.759808198,5.192
0.900895079,0.51424626,0.64556469,0.141581571,0.96559799,0.49940767,0.157123987,0.125185552,0.674089052,0.408178403,0.153865424,5.193
0.890730941,0.029211025,0.685906636,0.856757307,0.736181036,0.196202103,0.037658868,0.719275829,0.068536091,0.526118165,0.673902311,5.194
0.391360683,0.028473305,0.656875165,0.574432648,0.543885155,0.781420271,0.763399236,0.162102184,0.924248031,0.782377242,0.459518518,5.195
0.106631108,0.010101285,0.688528944,0.09173966,0.245683444,0.661982216,0.122892492,0.80379301,0.439435851,0.403306734,0.659988071,5.196
0.790971456,0.946973222,0.351864252,0.199291956,0.828681098,0.087278055,0.18593388,0.792034642,0.202024946,0.080572205,0.766965403,5.197
0.349610936,0.818397229,0.429595497,0.445072884,0.228119981,0.650453846,0.693544988,0.53237269,0.321300931,0.903030648,0.377352562,5.198
0.666277837,0.193902442,0.446261361,0.842194494,0.274841009,0.814281601,0.932794592,0.090325945,0.016362823,0.76716847,0.811040649,5.199
0.182400806,0.937545874,0.363582374,0.950290753,0.947571724,0.564867462,0.381693876,0.76231325,0.25295555,0.05915297,0.016354938,5.2
0.197037729,0.899528815,0.89069994,0.814048657,0.260520865,0.403934584,0.055141102,0.330807937,0.961291375,0.359374149,0.382411286,5.201
0.96144031,0.296104236,0.864635793,0.360506678,0.220113839,0.210971981,0.265493592,0.582910308,0.542859283,0.828134278,0.614443586,5.202
0.917668856,0.282573442,0.082304601,0.416805597,0.913866425,0.594352209,0.06404954,0.043370029,0.980715529,0.215795839,0.563977805,5.203
0.600989532,0.647195698,0.879934978,0.451974746,0.075215903,0.373668432,0.399867396,0.707590616,0.292147362,0.212411111,0.110382496,5.204
0.27972845,0.826425702,0.431396603,0.314196409,0.082503683,0.928931894,0.898588267,0.460034639,0.356905416,0.143260682,0.299057136,5.205
0.999017752,0.526133151,0.228113115,0.535202379,0.141873104,0.421072362,0.18847192,0.771611391,0.594326318,0.679820112,0.557968793,5.206
0.141828391,0.541022961,0.9787766,0.568926492,0.127067829,0.978021553,0.186737848,0.411681806,0.599085446,0.49049375,0.43285589,5.207
0.223980901,0.481531179,0.047143234,0.499024112,0.62885996,0.673685856,0.790941927,0.121489669,0.260264797,0.879660195,0.123876337,5.208
0.399219564,0.112717628,0.37456657,0.496667126,0.515228348,0.365066467,0.188414275,0.368475903,0.118456201,0.770472982,0.310667589,5.209
0.100080692,0.97050649,0.866373642,0.095200556,0.281770287,0.052220708,0.093804679,0.824275079,0.903881435,0.430355158,0.44450751,5.21
0.410221734,0.766970753,0.933822002,0.77652435,0.668878467,0.12403385,0.960253762,0.830749548,0.891877811,0.00771196,0.36080996,5.211
0.192115812,0.793654977,0.748406709,0.670796073,0.160742446,0.101035012,0.65067122,0.064445505,0.570819131,0.130569253,0.392974354,5.212
0.197193803,3.50E-06,0.15354759,0.63052193,0.858012125,0.638797898,0.654388789,0.818986884,0.160032875,0.116826296,0.167200372,5.213
0.923529269,0.184382667,0.976449194,0.377715426,0.243414453,0.654153565,0.579175008,0.97715909,0.347008988,0.632134792,0.371101494,5.214
0.286697174,0.312904415,0.107330585,0.285522796,0.012531003,0.25855993,0.945737171,0.38531851,0.889135775,0.20717632,0.698931513,5.215
0.303723344,0.778661479,0.612276298,0.178087684,0.726227129,0.406629522,0.646349163,0.836852288,0.524836642,0.52307102,0.283131497,5.216
0.16714253,0.469587182,0.297223513,0.69691371,0.260657567,0.495597981,0.649581406,0.188481587,0.7627218,0.72422193,0.726240537,5.217
0.266119785,0.628333271,0.821270645,0.998719631,0.658038994,0.192182656,0.12076635,0.07695921,0.199066115,0.79041776,0.179686631,5.218
0.235837162,0.872604182,0.451925254,0.266846036,0.49969628,0.528987791,0.697635915,0.065295458,0.642142539,0.525557234,0.143214333,5.219
0.331768789,0.957899269,0.559271265,0.475062827,0.59376956,0.691950399,0.348210821,0.656003819,0.76991931,0.340352932,0.545152402,5.22
0.708968252,0.50549769,0.503800731,0.381716919,0.181460786,0.803140737,0.481831807,0.967068872,0.998770142,0.711798372,0.644879314,5.221
0.140073952,0.051771021,0.831580123,0.270057281,0.730097542,0.484235984,0.478617758,0.49522372,0.526996661,0.760828543,0.949115238,5.222
0.9936354,0.136286821,0.773971189,0.98544837,0.148348266,0.75402442,0.845675005,0.659968957,0.171756649,0.779663909,0.204529605,5.223
0.836942683,0.061121194,0.50300348,0.486718266,0.411097252,0.957855295,0.046445233,0.491275233,0.033305459,0.426701169,0.098008633,5.224
0.626558859,0.77351148,0.55430263,0.473650721,0.298552195,0.178804266,0.64661363,0.472211003,0.015868543,0.94824673,0.294281416,5.225
0.1364105,0.350337058,0.091016885,0.57415607,0.787689235,0.234016311,0.852733272,0.053434833,0.376022926,0.483409904,0.820208145,5.226
