F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Target
0.525387876,0.072942461,0.923899239,0.008928121,0.984932599,0.068311447,0.696097829,0.575244594,0.981373099,0.749080282,0.45048409,0.762602796,0.311925479,0.129286913,0.299518273,0.752580406,0.600564642,0.519883784,0.221167418,4.772
0.701607801,0.281743437,0.732733267,0.349160043,0.910676831,0.9394274,0.682733105,0.182047429,0.7117538,0.134391982,0.736700715,0.756193599,0.594849984,0.719429888,0.818396747,0.514708333,0.378635844,0.715651146,0.083041333,4.773
0.287600779,0.699057952,0.110586171,0.332859834,0.252830833,0.220928004,0.983783699,0.608978924,0.582618094,0.633436822,0.09117332,0.468135689,0.536956699,0.775672784,0.795298755,0.616514528,0.090815724,0.704507229,0.862273644,4.774
0.078014367,0.560557922,0.44346628,0.388262902,0.044146945,0.461877356,0.642628782,0.837776631,0.52939983,0.911025837,0.276337447,0.015416731,0.12659158,0.912719148,0.598493033,0.833545202,0.339207972,0.626691445,0.226265009,4.775
0.249110572,0.547202422,0.2272011,0.719340459,0.938422471,0.241411067,0.105671395,0.782100772,0.497408813,0.943456724,0.800517376,0.798761154,0.138992694,0.257483627,0.337736724,0.546745038,0.329191507,0.840501393,0.978517523,4.776
0.751102451,0.847265922,0.886489585,0.676689997,0.774694718,0.972910405,0.182175228,0.69077416,0.08316082,0.370894173,0.95139769,0.289782073,0.874648475,0.765499367,0.625866807,0.434232656,0.645833915,0.87206967,0.990264242,4.777
0.684386541,0.452405579,0.975525372,0.087126885,0.045148641,0.885087542,0.056836692,0.952951379,0.077424992,0.329370829,0.991313217,0.738837676,0.232452083,0.04167348,0.560594484,0.089952316,0.429332341,0.220209311,0.104713,4.778
0.092313107,0.934559574,0.792943988,0.583272177,0.650987907,0.605015721,0.342477645,0.458819113,0.080324497,0.977505607,0.483233742,0.438072904,0.88106747,0.293907502,0.442060058,0.81337012,0.385901288,0.794163415,0.614093115,4.779
0.126037964,0.903197161,0.016443296,0.546611674,0.458277744,0.29865695,0.564670921,0.649873753,0.123759435,0.007157762,0.907431425,0.143937069,0.946080675,0.442595927,0.078567249,0.93232313,0.866449178,0.69669456,0.998830795,4.78
0.043257918,0.937469917,0.996890223,0.893502189,0.412456062,0.052054419,0.875267054,0.93236975,0.829731372,0.107199624,0.749046764,0.371719862,0.326183701,0.715493109,0.595410231,0.608336623,0.187718457,0.915813096,0.625256946,4.781
0.694129102,0.545403042,0.313316508,0.996164832,0.120915027,0.149988682,0.21419431,0.671053197,0.613823177,0.257625518,0.738901821,0.673690213,0.350888131,0.764899928,0.884535425,0.663923065,0.582036844,0.878407506,0.583719201,4.782
0.277293344,0.272011436,0.96081095,0.964586589,0.316818554,0.056025931,0.064543738,0.607093697,0.170512478,0.822099158,0.16616994,0.569532209,0.690572771,0.400190635,0.885888214,0.646037402,0.010257387,0.384704841,0.955270485,4.783
0.822349961,0.966613506,0.341289518,0.182803353,0.065535317,0.191909491,0.195398454,0.077498003,0.108742362,0.030450076,0.362920275,0.058578425,0.177455581,0.870327229,0.573659883,0.969267893,0.880621779,0.493130513,0.20759711,4.784
0.102253654,0.422534423,0.171077718,0.038479989,0.400736761,0.221192275,0.529697379,0.838987685,0.1851076,0.545674986,0.830955374,0.330061041,0.530716165,0.430253211,0.492617741,0.401780935,0.084733734,0.056186255,0.252770966,4.785
0.657912812,0.474810275,0.45556506,0.749684035,0.804345807,0.145255003,0.508854726,0.076721991,0.694356846,0.409456558,0.51402519,0.403346582,0.708577524,0.87116914,0.94933864,0.075301521,0.41051143,0.909664627,0.449361428,4.786
0.69537457,0.169412497,0.538213255,0.03569705,0.988360736,0.572993433,0.569963287,0.147242231,0.961887862,0.92231952,0.055349212,0.142650018,0.621768324,0.313078678,0.384300629,0.647886416,0.294028366,0.282352313,0.426643954,4.787
0.341665914,0.838654744,0.859063114,0.845636539,0.656988511,0.285798029,0.209228824,0.152730622,0.189018623,0.09864435,0.427961632,0.118436872,0.946741095,0.342474913,0.25561373,0.992900601,0.334593473,0.95666416,0.000906475,4.788
0.141085082,0.235186689,0.846572312,0.734120339,0.902917169,0.302428811,0.034735096,0.80447843,0.572121573,0.513019261,0.928970036,0.756545326,0.918014095,0.394263573,0.093811886,0.564239436,0.059498155,0.362080101,0.958346441,4.789
0.139259451,0.264236426,0.351542619,0.197378352,0.887291767,0.962393044,0.063570228,0.613910374,0.993800579,0.949788679,0.311310231,0.019826556,0.093421449,0.93912339,0.252608462,0.699327213,0.704965894,0.419704426,0.552040336,4.79
0.34885819,0.179840579,0.236425076,0.890878969,0.640759003,0.493856623,0.387207339,0.240412463,0.259879052,0.949859228,0.591829709,0.378080188,0.069257473,0.356945821,0.268304616,0.888829702,0.503458848,0.996164835,0.06021666,4.791
0.193604839,0.602603971,0.467752275,0.623979185,0.03252846,0.052943066,0.092148721,0.445102556,0.724122249,0.667078594,0.318799816,0.813534415,0.816717578,0.932711574,0.495040777,0.455729978,0.732778184,0.218877346,0.829716687,4.792
0.290915223,0.933810452,0.834496473,0.369897049,0.493550331,0.343312256,0.2133383,0.958697047,0.5667201,0.333765161,0.490372954,0.560095031,0.184015446,0.362430529,0.048206128,0.231474073,0.057752529,0.35994529,0.213635661,4.793
0.265814199,0.442932607,0.199325868,0.209360544,0.526201892,0.022585,0.105848886,0.169281462,0.835470427,0.608676492,0.178846651,0.699763436,0.163030089,0.058441656,0.886568344,0.371983715,0.548951823,0.27165367,0.212636865,4.794
0.766725163,0.228255706,0.019666438,0.69527965,0.735143596,0.413223429,0.581056484,0.064770591,0.701911016,0.764027751,0.982342613,0.338338026,0.504168318,0.470702775,0.855475995,0.284206387,0.15801835,0.299617913,0.262980229,4.795
0.607095548,0.585278406,0.780320874,0.393236184,0.454873242,0.927529062,0.048627342,0.304580607,0.464913621,0.369765308,0.948455685,0.858487472,0.029110829,0.326523894,0.109427051,0.225556058,0.767224239,0.901086553,0.16807637,4.796
0.134272951,0.059649937,0.771758201,0.652899646,0.439302064,0.250720522,0.48773465,0.813596676,0.310317487,0.014324672,0.965734211,0.175074008,0.322998033,0.040054253,0.435199455,0.965538682,0.239838415,0.17681563,0.136055454,4.797
0.392972738,0.844538646,0.104101044,0.006864223,0.432661912,0.727551691,0.955054067,0.497709562,0.215154478,0.70293215,0.904235803,0.440289745,0.611961968,0.369465805,0.438283104,0.450266081,0.056631214,0.133151609,0.057721318,4.798
0.366077604,0.617388934,0.812060388,0.989340946,0.801059785,0.461066634,0.547890274,0.824715856,0.941880949,0.300628668,0.477706845,0.089977937,0.232568476,0.568576264,0.598748174,0.379191505,0.004880338,0.318389073,0.146209059,4.799
0.228141,0.147028494,0.19195222,0.889020581,0.01605653,0.076082309,0.650594856,0.578650345,0.511099412,0.375685037,0.154604968,0.880278024,0.581564159,0.013422166,0.455519573,0.240653978,0.9587939,0.873808214,0.194884066,4.8
0.368417167,0.58373145,0.302674754,0.321677318,0.536939523,0.146011423,0.542650059,0.319572226,0.435661358,0.453798392,0.808922541,0.332491161,0.999888277,0.706821978,0.072988076,0.767340116,0.365935533,0.491862072,0.330727228,4.801
0.204587526,0.745054648,0.626286535,0.77622475,0.449209832,0.927507601,0.523127973,0.806901982,0.04742928,0.218868006,0.038344552,0.112915394,0.873595806,0.440051721,0.237085861,0.051365514,0.883515912,0.984495074,0.560281888,4.802
0.909828971,0.551022887,0.135271911,0.750126435,0.668839028,0.584760173,0.488477182,0.709929763,0.262281148,0.972047831,0.35587985,0.734822574,0.178196761,0.848298172,0.094371507,0.880255225,0.59715499,0.489029075,0.525568645,4.803
0.851584272,0.605300646,0.440771368,0.207594255,0.288396556,0.337115064,0.07070748,0.16990676,0.534270546,0.878234574,0.499901499,0.219268048,0.35679085,0.856446539,0.412617968,0.162155451,0.805973075,0.8662662,0.261704824,4.804
0.689818962,0.249796192,0.545644112,0.161636837,0.653469211,0.419449841,0.245676235,0.003757008,0.336120321,0.82129981,0.972066907,0.356342156,0.89279545,0.783955567,0.381457639,0.044249963,0.38136083,0.285380211,0.042651155,4.805
0.77736954,0.729388375,0.753115408,0.451809474,0.980652143,0.681681929,0.545979318,0.143740912,0.419438248,0.078392217,0.518686175,0.194059141,0.456313514,0.119999345,0.611414511,0.192694175,0.246390233,0.516100397,0.085631134,4.806
0.188342864,0.692246678,0.452789158,0.198590541,0.287632889,0.012992915,0.037913226,0.829654661,0.104215511,0.624021441,0.022328959,0.580608666,0.033440382,0.331188778,0.126510459,0.963000524,0.193115343,0.075532261,0.706763137,4.807
0.644033824,0.676833701,0.635216381,0.688493765,0.9347012,0.567023693,0.49727917,0.118570564,0.935702253,0.127713387,0.580422714,0.981046538,0.209618545,0.968289798,0.018472379,0.840091025,0.526836347,0.437068281,0.205106809,4.808
0.073635049,0.672486069,0.822304519,0.19309217,0.072206869,0.09534151,0.22415012,0.084314986,0.2183539,0.333021147,0.61976651,0.467936506,0.116897127,0.477637854,0.76034512,0.595885529,0.197819901,0.17905521,0.067511206,4.809
0.099703846,0.304065288,0.230128593,0.834421653,0.359249332,0.529203566,0.720058671,0.870580647,0.129646869,0.92957565,0.327762706,0.48323277,0.285327183,0.15942408,0.249506081,0.654414394,0.850049012,0.026353117,0.546689978,4.81
0.488896821,0.956857968,0.857081782,0.171006013,0.58370607,0.110732987,0.197901752,0.273174147,0.762987725,0.82533672,0.113034125,0.823044585,0.931342062,0.93836639,0.030634913,0.295077981,0.787976179,0.02617074,0.319265932,4.811
0.208334828,0.106702249,0.353716655,0.137949218,0.674044261,0.706012506,0.564818071,0.966336509,0.873673508,0.640694333,0.711370312,0.890140736,0.602869132,0.862640028,0.894849037,0.876731308,0.990527507,0.402928704,0.415163927,4.812
0.65898024,0.810751414,0.980856124,0.865079355,0.545433055,0.836349539,0.798164806,0.570925151,0.58949051,0.087431251,0.413784164,0.413879647,0.584589153,0.162225749,0.460122644,0.131662671,0.942468102,0.433090343,0.409633941,4.813
0.026011257,0.528481232,0.734608807,0.639556857,0.66392797,0.066462688,0.116602984,0.854594976,0.596684298,0.079836649,0.071194822,0.041682956,0.730994461,0.373114856,0.381613121,0.664443454,0.356158337,0.162003017,0.628496796,4.814
0.828762843,0.162968069,0.330281862,0.918733143,0.293232806,0.003245978,0.520858801,0.045828589,0.996105423,0.962527412,0.650660339,0.419897431,0.36453591,0.58359595,0.501938928,0.095916024,0.505318017,0.744941276,0.403280201,4.815
0.162575846,0.53779987,0.205110891,0.398042094,0.480186976,0.879593008,0.902950477,0.056943595,0.131239618,0.914209324,0.482091795,0.290068394,0.233887812,0.42571442,0.425477049,0.651716374,0.693370552,0.736173701,0.737008974,4.816
0.146265423,0.459641371,0.194596063,0.790421813,0.937671814,0.730631865,0.721474674,0.014725556,0.681812382,0.794502654,0.274538551,0.45361146,0.787893252,0.301555609,0.220852913,0.23921477,0.810466742,0.965355815,0.520681226,4.817
0.92215628,0.95237937,0.513986667,0.250683265,0.759902885,0.404576861,0.257878053,0.598586521,0.92315807,0.31899728,0.475696924,0.292065637,0.103718473,0.489917077,0.872381358,0.023355979,0.239690589,0.847877816,0.901755118,4.818
0.774851482,0.451006676,0.114377342,0.938480721,0.424903976,0.298332083,0.972045421,0.562208644,0.205440734,0.460969318,0.587596482,0.325859678,0.603647636,0.933940662,0.817982398,0.401405239,0.994516972,0.644917414,0.607314446,4.819
0.452372856,0.493721399,0.227293357,0.11687942,0.330087249,0.881710231,0.953599034,0.980671278,0.382092956,0.032331397,0.356106196,0.236564682,0.879858313,0.732245846,0.762066102,0.571409303,0.632313323,0.728443223,0.680288679,4.82
0.369522339,0.744067095,0.780354539,0.629783537,0.653447148,0.862799656,0.665937233,0.24520691,0.296110872,0.430384265,0.937713836,0.732289181,0.124457416,0.488640142,0.652481734,0.961302453,0.809927403,0.373417252,0.905966649,4.821
0.995151542,0.291730115,0.844858104,0.279949974,0.886569493,0.983775873,0.709460934,0.744731204,0.802117885,0.292711114,0.793197034,0.327213192,0.138942846,0.531298997,0.444484389,0.307506338,0.041287937,0.290785834,0.684223241,4.822
0.974710248,0.677759466,0.050977451,0.894027209,0.451943059,0.181066752,0.418524696,0.478428939,0.212284716,0.733785158,0.105332678,0.451232152,0.316177854,0.651888493,0.075226268,0.672362361,0.549425526,0.603123166,0.280265261,4.823
0.323249727,0.2345187,0.01109266,0.6094042,0.377534552,0.152138933,0.329399233,0.932260287,0.020884176,0.235499647,0.026510038,0.882179493,0.490728442,0.562878405,0.205760155,0.501451555,0.045962272,0.353844231,0.222107539,4.824
0.038998654,0.893632805,0.68182957,0.993819553,0.341104782,0.815455568,0.104982073,0.409406221,0.961158661,0.628818301,0.082360266,0.401249297,0.033067439,0.169479192,0.638144413,0.715820665,0.69068159,0.719389218,0.132132143,4.825
0.951769578,0.238176277,0.971478486,0.555615881,0.513791737,0.226210053,0.302921375,0.460223838,0.78656923,0.860869057,0.776097287,0.434022481,0.678906119,0.461558056,0.609467596,0.128210781,0.252909452,0.808512795,0.963142405,4.826
0.217526544,0.205413207,0.48882558,0.257104577,0.396981147,0.484873801,0.290854452,0.042515085,0.551108365,0.06451139,0.947497927,0.570044028,0.399568973,0.293468745,0.904044092,0.002625709,0.436458887,0.646280375,0.513211647,4.827
0.104327985,0.506913529,0.442262936,0.781217428,0.330960946,0.650520714,0.023579167,0.668885801,0.196182379,0.542256932,0.375913263,0.534064398,0.525667232,0.497532379,0.500438147,0.426211522,0.932592646,0.567718183,0.075707179,4.828
0.935813181,0.443739562,0.533322363,0.962002489,0.658008354,0.787202872,0.665472815,0.007051901,0.033499489,0.383616741,0.518020307,0.019500735,0.006093685,0.320080147,0.526321745,0.202217541,0.656938416,0.522490892,0.477810276,4.829
0.742178833,0.532430539,0.02368021,0.97860685,0.866670533,0.530797077,0.396436506,0.258368216,0.970318562,0.796136015,0.789190904,0.513728963,0.662269286,0.183001899,0.07851188,0.069425971,0.613289819,0.649170031,0.543876171,4.83
0.21499637,0.692105951,0.406856274,0.018380233,0.662656324,0.806743416,0.516008101,0.971719842,0.987485696,0.594421475,0.32158125,0.924412582,0.026871081,0.850063467,0.208491429,0.394090195,0.141464972,0.420241571,0.238990174,4.831
0.958229808,0.099741698,0.512559389,0.24190302,0.112035007,0.924101338,0.279016753,0.722554433,0.378808595,0.021212142,0.757714922,0.305664072,0.983748477,0.800943893,0.389124578,0.074058404,0.840173068,0.372317624,0.937345536,4.832
0.684908254,0.009624193,0.487477976,0.42360351,0.001239694,0.913733311,0.717395385,0.394606638,0.000815607,0.10142716,0.188556008,0.286759941,0.585229952,0.891645768,0.934172303,0.911964221,0.853900039,0.438610576,0.166473115,4.833
0.280485807,0.913500362,0.303106583,0.273257872,0.20129755,0.598719772,0.285758375,0.807377126,0.697371001,0.473560067,0.179142549,0.162614571,0.428169024,0.089368112,0.91401307,0.034886154,0.352388604,0.207938149,0.52180889,4.834
0.470463652,0.515456071,0.947843927,0.820676779,0.525096438,0.96011029,0.363142664,0.497998768,0.628863804,0.686435149,0.113963526,0.611659069,0.75628348,0.599601399,0.612451607,0.846865292,0.984081251,0.275639872,0.155619606,4.835
0.653254718,0.911582579,0.298396427,0.974550612,0.956628191,0.750411544,0.947368842,0.975292301,0.153551702,0.947153292,0.353135156,0.345443984,0.152766713,0.319062883,0.703858364,0.070016213,0.661775314,0.856516633,0.036342219,4.836
0.964291205,0.326823084,0.571153401,0.997132872,0.914899582,0.513613754,0.491523477,0.721669146,0.59913452,0.344112266,0.108127636,0.421115176,0.90972645,0.082346969,0.160619457,0.967289295,0.627538987,0.457969474,0.332434182,4.837
0.008088058,0.943508436,0.548372558,0.309403273,0.237354841,0.2868553,0.401831959,0.128912271,0.24954025,0.575513783,0.002400051,0.482694215,0.109086071,0.640332226,0.023810988,0.984291908,0.804445853,0.747433759,0.936120939,4.838
0.942118568,0.927835592,0.72406033,0.08230027,0.963334757,0.177762528,0.360139983,0.022643914,0.110877469,0.57504466,0.934485753,0.637340409,0.675252957,0.60045538,0.978723872,0.728079427,0.314132061,0.784613546,0.807695076,4.839
0.673783491,0.242201742,0.8054997,0.895196916,0.747676237,0.286053071,0.130341923,0.780356438,0.703711896,0.7571253,0.785230791,0.473919227,0.219247233,0.997890494,0.874136084,0.134554377,0.83422402,0.344954815,0.345294853,4.84
0.454254762,0.41321403,0.091201276,0.340179794,0.254099085,0.122460091,0.673397364,0.196048075,0.95242783,0.653717717,0.696779003,0.533159219,0.201202858,0.190265058,0.838141577,0.870011746,0.500348338,0.381571491,0.297764091,4.841
0.389929377,0.431491828,0.447142634,0.245357559,0.775144657,0.288950809,0.947619664,0.947068032,0.174424365,0.68588379,0.095086403,0.244237994,0.731105289,0.172697647,0.529887412,0.333088861,0.848419032,0.820254094,0.844440897,4.842
0.315784482,0.430167953,0.228470203,0.135460616,0.941146342,0.627153834,0.136130589,0.788568067,0.653787554,0.671713348,0.662842505,0.788969812,0.62565064,0.811884411,0.834893769,0.933865054,0.507341422,0.954075218,0.925392652,4.843
0.824002765,0.286092066,0.955836858,0.504261254,0.802784509,0.441971849,0.582562495,0.01436348,0.424255372,0.896555119,0.750960465,0.633799353,0.168312416,0.885896464,0.669120552,0.623183101,0.079326521,0.520875338,0.526642813,4.844
0.860761421,0.696351167,0.13484483,0.5420759,0.75955907,0.932278603,0.076216461,0.06775503,0.246288977,0.324288026,0.870451911,0.590338369,0.267394594,0.410660205,0.348054007,0.764696856,0.716979316,0.006456483,0.781774783,4.845
0.411720604,0.989330512,0.951217404,0.578184261,0.333539602,0.137123084,0.841228991,0.26690683,0.206480093,0.790523468,0.428536287,0.129406317,0.504967757,0.201298699,0.608170113,0.676135534,0.102884653,0.628421907,0.726742495,4.846
0.803057273,0.8692384,0.271347647,0.677490986,0.061378531,0.501992009,0.777944318,0.32838177,0.932369209,0.659376086,0.588541622,0.99918873,0.198083049,0.468826232,0.309866779,0.513054691,0.17126729,0.843788877,0.155756322,4.847
0.99074022,0.607571588,0.748456293,0.5882422,0.383027197,0.165124631,0.229700055,0.751449501,0.124481441,0.849407619,0.437494198,0.984111194,0.086074972,0.980023616,0.825067734,0.299101594,0.90428874,0.603192663,0.599222101,4.848
0.06696473,0.148454588,0.730325909,0.330441803,0.060049903,0.484236907,0.395631433,0.317984012,0.459569603,0.713094638,0.002358983,0.433551017,0.42983014,0.187738199,0.431506646,0.132961493,0.213968232,0.441732322,0.268842173,4.849
0.82417006,0.023975542,0.64193624,0.495356115,0.640684425,0.321876879,0.986805203,0.535134289,0.657708495,0.070380362,0.088257562,0.143009798,0.315534225,0.498510568,0.656525399,0.746006504,0.246838959,0.719315345,0.155034524,4.85
0.598172202,0.681607613,0.264211296,0.667445283,0.904604779,0.334485249,0.118518695,0.062237635,0.976259246,0.333730509,0.56713553,0.51761267,0.498474685,0.695178508,0.726052324,0.515483583,0.715138541,0.844185734,0.075268855,4.851
0.940933879,0.710604044,0.343155062,0.757876083,0.095613135,0.190786065,0.376241318,0.676898643,0.771892051,0.564833537,0.250968174,0.996145362,0.33542314,0.211221629,0.586383837,0.629119178,0.671415904,0.007734631,0.947911495,4.852
0.522670836,0.589353102,0.758482272,0.655412945,0.33123368,0.342613134,0.025205655,0.735557981,0.197058594,0.487087335,0.776570093,0.012284917,0.421786408,0.686026949,0.416123274,0.79756078,0.088921505,0.810278991,0.213962831,4.853
0.92843738,0.093792644,0.330872944,0.819075569,0.810870291,0.902797834,0.732620353,0.99590887,0.451919585,0.751432604,0.558512075,0.648948049,0.710596955,0.685944638,0.737373387,0.765061516,0.396791148,0.065376032,0.398690577,4.854
0.849842651,0.62152559,0.694444462,0.752460764,0.272191525,0.183498228,0.667827324,0.656259551,0.879546801,0.808903976,0.254316776,0.667307456,0.706063422,0.013086887,0.438606196,0.498922082,0.579137537,0.863228943,0.57143443,4.855
0.011510341,0.766881949,0.441589822,0.774120234,0.739998052,0.079310187,0.621757864,0.958266896,0.067138284,0.756715328,0.392631476,0.837702784,0.36598033,0.51920499,0.684889909,0.41653294,0.956667337,0.856197267,0.933304218,4.856
0.784124031,0.779274593,0.216009973,0.20004233,0.008099551,0.561730228,0.960113319,0.654561438,0.608202999,0.873656664,0.282770758,0.371027897,0.023614574,0.244962501,0.361161879,0.649620156,0.59299034,0.158525762,0.443674504,4.857
0.817562983,0.292075881,0.154473786,0.138260047,0.724100957,0.021497673,0.061523054,0.486212921,0.85848888,0.63661703,0.903363039,0.144686232,0.03250246,0.536175235,0.742959907,0.75810771,0.630946201,0.61157044,0.840797134,4.858
0.944099349,0.712816084,0.839534068,0.021874786,0.532988026,0.869735634,0.528887628,0.168314432,0.500037438,0.4610301,0.472169604,0.966044147,0.817168202,0.681327063,0.359000767,0.261784885,0.190481011,0.713773711,0.956632611,4.859
0.562470832,0.374257816,0.349870912,0.323348666,0.492707476,0.257296862,0.334182448,0.803750064,0.356897555,0.588545801,0.142014333,0.531558344,0.801601436,0.274695028,0.438971095,0.127677313,0.977263193,0.292552718,0.580441142,4.86
0.019613386,0.506820183,0.737984727,0.160368149,0.140920469,0.590174091,0.855530303,0.321287106,0.051809646,0.588904674,0.481490086,0.756808215,0.074618611,0.838106612,0.608467522,0.378994219,0.240337709,0.654797631,0.292576614,4.861
0.682373864,0.091721148,0.976895258,0.410343995,0.216244622,0.9688017,0.985661501,0.178723683,0.386486943,0.748007656,0.923432674,0.491217664,0.243010973,0.120817848,0.490211433,0.025037494,0.139566582,0.552581078,0.576316359,4.862
0.481931707,0.65002538,0.879907408,0.519683149,0.118054484,0.757496876,0.661202402,0.012046922,0.220803169,0.321916797,0.328906982,0.756377888,0.732098129,0.290157838,0.356172343,0.588810065,0.835200632,0.183153487,0.709038256,4.863
0.359142069,0.084800775,0.976694385,0.452196441,0.793688483,0.338323793,0.921935584,0.307658595,0.38989993,0.25204746,0.024464464,0.728310018,0.13926834,0.144994773,0.422239992,0.871020326,0.195518564,0.377324454,0.811271057,4.864
0.975915997,0.858759134,0.53451314,0.097244092,0.795455181,0.215119949,0.068136257,0.00032203,0.906044438,0.574154895,0.682769756,0.608300216,0.644032258,0.10149555,0.170399567,0.977701257,0.338858801,0.206787559,0.393353395,4.865
0.316588825,0.278966886,0.734754118,0.030255832,0.755792565,0.788731671,0.135793647,0.143645287,0.151760225,0.604845728,0.240112845,0.307671893,0.547648964,0.010478174,0.989375639,0.610115944,0.04049025,0.094658462,0.123316971,4.866
0.018506668,0.88272558,0.11061368,0.926680879,0.044865011,0.742373338,0.216608802,0.054702816,0.009792835,0.307799194,0.23652148,0.961025668,0.595541501,0.357002134,0.819852913,0.917380416,0.429583958,0.017404903,0.810560181,4.867
0.006969089,0.606371707,0.740003095,0.290558868,0.076665993,0.772029677,0.362345299,0.46997961,0.12532247,0.85438377,0.82288211,0.286122394,0.238462384,0.430407066,0.309651438,0.816869454,0.169221759,0.716027574,0.151940922,4.868
0.460905794,0.780826938,0.169478984,0.402562565,0.141095396,0.15466454,0.125851904,0.545634422,0.740051276,0.805830734,0.507757373,0.633126128,0.741314542,0.811158752,0.822317556,0.025884421,0.403821596,0.134051968,0.558443519,4.869
0.986898347,0.459791798,0.510543938,0.209242755,0.410017483,0.234286332,0.3229272,0.278406997,0.657341672,0.453596855,0.224164703,0.985915515,0.411493323,0.470009476,0.116910231,0.355090435,0.429878301,0.36988436,0.539902096,4.87
0.535383801,0.980337829,0.081658822,0.137568961,0.040337044,0.347373934,0.889552922,0.171672348,0.811593691,0.505507913,0.011823303,0.698734391,0.386084909,0.702515017,0.800085488,0.547916896,0.852057194,0.118407081,0.354051515,4.871
0.396722986,0.357287801,0.802713263,0.737092626,0.549961582,0.859417543,0.816343364,0.782922957,0.092715026,0.193818641,0.400682235,0.613695588,0.433537261,0.906011353,0.518958091,0.7531239,0.404987669,0.553816557,0.073839066,4.872
0.37363295,0.606277933,0.004229942,0.335243911,0.257723023,0.448388617,0.457930442,0.403281932,0.875011125,0.036363355,0.081098658,0.108383363,0.248075283,0.464950658,0.781277112,0.427424916,0.335669765,0.122004694,0.068087534,4.873
0.061410588,0.079467522,0.299791275,0.622813005,0.891293191,0.248125485,0.113306823,0.5150804,0.121297365,0.245634609,0.661973575,0.778439354,0.685435042,0.901790179,0.152545886,0.892471598,0.760710494,0.909155944,0.17271105,4.874
0.22239531,0.41224039,0.680754607,0.740392702,0.127375907,0.635942954,0.414375866,0.5087766,0.890084895,0.329049123,0.753304215,0.917632376,0.955390161,0.012943285,0.470058177,0.227286759,0.129186535,0.621437222,0.410612856,4.875
0.984736795,0.565022771,0.928222223,0.704211434,0.681530945,0.457761518,0.817982512,0.923142152,0.586561352,0.251870374,0.805858616,0.210079307,0.954483349,0.302366261,0.291077861,0.524463244,0.763818542,0.220427199,0.485183426,4.876
0.182091364,0.496613058,0.735939224,0.495091905,0.616886343,0.553719739,0.625697841,0.320050398,0.681701369,0.296745383,0.688963833,0.917394423,0.371487744,0.402636821,0.096937488,0.219781844,0.285657419,0.820162396,0.178929363,4.877
0.008652622,0.57997485,0.281720483,0.297160384,0.520907732,0.679994357,0.550075204,0.466704466,0.047919122,0.722740392,0.46175342,0.825708969,0.226256431,0.364120323,0.368325444,0.193143797,0.497886548,0.558139512,0.667073469,4.878
0.549724241,0.036351549,0.631599754,0.137284899,0.142250936,0.936979237,0.936695213,0.25818605,0.654083139,0.832719269,0.690137407,0.057298823,0.302127091,0.322117245,0.660240896,0.768549332,0.326301383,0.429215731,0.663708085,4.879
0.791069959,0.058963756,0.45686593,0.968102048,0.589459791,0.965369486,0.496778443,0.28427978,0.644363901,0.981442042,0.237041051,0.231884916,0.327042799,0.160385975,0.481439504,0.055961778,0.10764708,0.014242661,0.345803278,4.88
0.338883891,0.454595687,0.426548071,0.115306645,0.485774066,0.375833523,0.730269895,0.156222703,0.856012447,0.696811282,0.906989008,0.854710341,0.028028849,0.782775236,0.352066534,0.15609008,0.288431781,0.393898099,0.710019975,4.881
0.354945849,0.653921968,0.2900482,0.051017564,0.526225383,0.581616479,0.408912207,0.302328625,0.958175516,0.287340577,0.504086299,0.237245992,0.895743785,0.780946979,0.835404745,0.500356371,0.955600809,0.270209765,0.50058091,4.882
0.718528756,0.46283594,0.026922834,0.921132684,0.061200952,0.020980698,0.585183574,0.402192703,0.439113698,0.518812292,0.501723886,0.220665352,0.743325118,0.588494087,0.166158709,0.983082572,0.708026696,0.105108873,0.057420419,4.883
0.147987093,0.369358424,0.753474195,0.069934965,0.783416069,0.7139317,0.105331629,0.167654801,0.443699855,0.70071309,0.518546117,0.673283928,0.700979039,0.929950274,0.378541096,0.376698085,0.784072444,0.043496386,0.838769781,4.884
0.380298497,0.262881201,0.596712585,0.579819774,0.110497029,0.85311506,0.526005261,0.867344381,0.344039896,0.864601979,0.147316288,0.092449877,0.517681373,0.919857605,0.702616722,0.352401649,0.710942446,0.047097291,0.746262113,4.885
0.873874762,0.047076807,0.12601738,0.171412281,0.604635007,0.351717196,0.298623384,0.053466692,0.484597899,0.912544341,0.356238801,0.313460291,0.677878209,0.751714805,0.316258721,0.348136866,0.179932139,0.320256463,0.60716837,4.886
0.792106571,0.018428474,0.277491895,0.129019833,0.52157158,0.614161823,0.527906984,0.211253422,0.23764783,0.369622156,0.185672983,0.9354559,0.771751173,0.368163664,0.232271475,0.030967446,0.320168292,0.508626788,0.663297353,4.887
0.602372918,0.467773076,0.092100926,0.173829889,0.626169621,0.021467385,0.222932763,0.044310746,0.219601242,0.907631647,0.759343209,0.143080914,0.994639257,0.958365285,0.037944481,0.168607008,0.005475962,0.482095566,0.008651576,4.888
0.152895786,0.140426821,0.43319471,0.771328441,0.415941711,0.172806763,0.139002796,0.607831445,0.072542901,0.156188479,0.809182001,0.155051126,0.682255908,0.63114891,0.507815031,0.710229233,0.30922943,0.650611456,0.637568703,4.889
